shop,date,weather,temperature,customers
182,2017-01-02,sunny,7,1059
183,2017-01-02,cloudy,6,825
184,2017-01-02,rainy,5,1050
185,2017-01-02,rainy,3,788
186,2017-01-02,sunny,10,730
187,2017-01-02,stormy,3,970
188,2017-01-02,stormy,2,749
189,2017-01-02,sunny,11,1074
190,2017-01-02,rainy,4,1120
191,2017-01-02,sunny,9,597
192,2017-01-02,sunny,8,1089
193,2017-01-02,cloudy,2,995
194,2017-01-02,rainy,3,988
195,2017-01-02,sunny,10,956
196,2017-01-02,rainy,7,1745
197,2017-01-02,cloudy,7,1046
198,2017-01-02,stormy,-1,1409
199,2017-01-02,sunny,4,1473
200,2017-01-02,stormy,4,1362
201,2017-01-02,sunny,7,1107
202,2017-01-02,rainy,9,1406
203,2017-01-02,rainy,8,983
204,2017-01-02,stormy,7,921
205,2017-01-02,stormy,10,1102
206,2017-01-02,rainy,6,1022
207,2017-01-02,rainy,5,729
208,2017-01-02,rainy,5,898
209,2017-01-02,rainy,6,916
210,2017-01-02,rainy,5,847
211,2017-01-02,cloudy,0,587
212,2017-01-02,cloudy,2,1425
213,2017-01-02,rainy,1,1197
214,2017-01-02,sunny,7,1163
215,2017-01-02,cloudy,3,1051
216,2017-01-02,sunny,6,757
217,2017-01-02,rainy,6,819
218,2017-01-02,rainy,3,628
219,2017-01-02,stormy,8,816
220,2017-01-02,cloudy,4,1092
221,2017-01-02,rainy,1,969
222,2017-01-02,sunny,9,912
223,2017-01-02,cloudy,2,907
224,2017-01-02,rainy,6,580
225,2017-01-02,sunny,6,1452
226,2017-01-02,rainy,5,960
227,2017-01-02,sunny,11,1252
228,2017-01-02,rainy,2,1191
229,2017-01-02,rainy,3,1244
230,2017-01-02,rainy,9,662
231,2017-01-02,sunny,5,996
232,2017-01-02,sunny,5,923
233,2017-01-02,cloudy,6,1716
234,2017-01-02,rainy,3,860
235,2017-01-02,stormy,13,568
236,2017-01-02,cloudy,2,1172
237,2017-01-02,sunny,8,1344
238,2017-01-02,rainy,6,1641
239,2017-01-02,cloudy,8,1253
240,2017-01-02,stormy,11,772
241,2017-01-02,rainy,7,739
242,2017-01-02,stormy,3,1011
243,2017-01-02,sunny,9,1131
244,2017-01-02,stormy,7,1254
245,2017-01-02,sunny,11,959
246,2017-01-02,rainy,-2,818
247,2017-01-02,sunny,5,1236
248,2017-01-02,rainy,9,1225
249,2017-01-02,rainy,1,837
250,2017-01-02,rainy,5,737
251,2017-01-02,rainy,-1,1082
252,2017-01-02,cloudy,4,749
253,2017-01-02,cloudy,8,826
254,2017-01-02,stormy,7,1055
255,2017-01-02,rainy,10,1180
256,2017-01-02,rainy,-3,1187
257,2017-01-02,stormy,4,875
258,2017-01-02,sunny,8,1447
259,2017-01-02,stormy,1,900
260,2017-01-02,sunny,8,1005
261,2017-01-02,sunny,11,1179
262,2017-01-02,stormy,1,626
263,2017-01-02,cloudy,3,1347
264,2017-01-02,rainy,6,1097
265,2017-01-02,cloudy,4,499
266,2017-01-02,rainy,8,819
267,2017-01-02,stormy,2,1274
268,2017-01-02,sunny,7,1180
269,2017-01-02,sunny,6,1073
270,2017-01-02,sunny,10,1100
271,2017-01-02,cloudy,0,1123
272,2017-01-02,sunny,7,957
273,2017-01-02,cloudy,6,1171
274,2017-01-02,stormy,6,757
275,2017-01-02,cloudy,10,944
276,2017-01-02,sunny,8,1007
277,2017-01-02,stormy,0,946
278,2017-01-02,cloudy,4,1205
279,2017-01-02,cloudy,5,794
280,2017-01-02,cloudy,6,675
281,2017-01-02,rainy,-4,1210
282,2017-01-02,stormy,3,959
283,2017-01-02,rainy,9,914
284,2017-01-02,stormy,2,1261
285,2017-01-02,stormy,2,843
286,2017-01-02,cloudy,7,1348
287,2017-01-02,cloudy,1,1054
288,2017-01-02,rainy,3,1088
289,2017-01-02,rainy,3,1283
290,2017-01-02,stormy,7,722
291,2017-01-02,rainy,0,592
292,2017-01-02,rainy,5,802
293,2017-01-02,sunny,10,1614
294,2017-01-02,cloudy,7,859
295,2017-01-02,sunny,8,953
296,2017-01-02,rainy,3,1165
297,2017-01-02,sunny,8,1153
298,2017-01-02,rainy,-4,1048
299,2017-01-02,rainy,5,771
300,2017-01-02,sunny,5,897
301,2017-01-02,sunny,4,1299
302,2017-01-02,rainy,5,1093
303,2017-01-02,sunny,9,1204
304,2017-01-02,sunny,8,876
305,2017-01-02,stormy,0,1279
306,2017-01-02,sunny,10,1042
307,2017-01-02,cloudy,11,1026
308,2017-01-02,sunny,5,416
309,2017-01-02,sunny,7,1104
310,2017-01-02,stormy,2,789
311,2017-01-02,cloudy,-1,838
312,2017-01-02,cloudy,2,661
313,2017-01-02,cloudy,2,1495
314,2017-01-02,cloudy,8,1086
315,2017-01-02,cloudy,6,862
316,2017-01-02,cloudy,3,1024
317,2017-01-02,stormy,5,518
318,2017-01-02,sunny,4,1141
319,2017-01-02,rainy,4,843
320,2017-01-02,sunny,9,996
321,2017-01-02,sunny,6,1243
322,2017-01-02,stormy,8,846
323,2017-01-02,cloudy,7,1067
324,2017-01-02,sunny,6,1737
325,2017-01-02,rainy,1,1138
326,2017-01-02,sunny,5,1100
327,2017-01-02,sunny,7,1023
328,2017-01-02,rainy,7,962
329,2017-01-02,rainy,-2,1312
330,2017-01-02,cloudy,3,990
331,2017-01-02,sunny,5,916
332,2017-01-02,rainy,5,998
333,2017-01-02,cloudy,7,1626
334,2017-01-02,cloudy,6,999
335,2017-01-02,cloudy,8,1009
336,2017-01-02,sunny,7,1300
337,2017-01-02,rainy,9,848
338,2017-01-02,sunny,7,872
339,2017-01-02,stormy,10,908
340,2017-01-02,cloudy,6,1502
341,2017-01-02,stormy,2,1077
342,2017-01-02,rainy,4,847
343,2017-01-02,sunny,6,1321
344,2017-01-02,sunny,3,672
345,2017-01-02,sunny,4,996
346,2017-01-02,cloudy,-1,930
347,2017-01-02,cloudy,6,1148
348,2017-01-02,rainy,12,915
349,2017-01-02,stormy,8,811
350,2017-01-02,rainy,3,999
351,2017-01-02,stormy,6,977
352,2017-01-02,stormy,1,506
353,2017-01-02,sunny,7,1288
354,2017-01-02,rainy,4,974
355,2017-01-02,cloudy,9,568
356,2017-01-02,cloudy,3,1081
357,2017-01-02,rainy,7,1346
358,2017-01-02,cloudy,7,1212
359,2017-01-02,sunny,7,1405
360,2017-01-02,sunny,7,1043
361,2017-01-02,sunny,5,1028
362,2017-01-02,sunny,5,1011
363,2017-01-02,sunny,8,1396
364,2017-01-02,rainy,9,1044
365,2017-01-02,rainy,-2,880
366,2017-01-02,rainy,3,707
367,2017-01-02,stormy,0,839
368,2017-01-02,rainy,8,1048
369,2017-01-02,rainy,6,896
370,2017-01-02,rainy,8,996
371,2017-01-02,cloudy,9,711
372,2017-01-02,stormy,10,915
373,2017-01-02,rainy,5,1162
374,2017-01-02,sunny,9,1241
375,2017-01-02,cloudy,7,1279
376,2017-01-02,rainy,4,801
377,2017-01-02,stormy,1,781
378,2017-01-02,rainy,-2,707
379,2017-01-02,sunny,8,1052
380,2017-01-02,rainy,4,969
381,2017-01-02,stormy,5,730
382,2017-01-02,cloudy,4,1249
383,2017-01-02,sunny,7,1329
384,2017-01-02,stormy,10,865
385,2017-01-02,cloudy,2,1005
386,2017-01-02,rainy,9,1458
387,2017-01-02,rainy,6,972
388,2017-01-02,sunny,7,1301
389,2017-01-02,cloudy,6,868
390,2017-01-02,cloudy,9,995
391,2017-01-02,rainy,6,1275
392,2017-01-02,stormy,5,1183
393,2017-01-02,stormy,-1,658
394,2017-01-02,rainy,3,1033
395,2017-01-02,sunny,7,785
396,2017-01-02,cloudy,1,1120
397,2017-01-02,rainy,2,1127
398,2017-01-02,sunny,10,1216
399,2017-01-02,stormy,5,958
400,2017-01-02,rainy,7,587
401,2017-01-02,cloudy,4,760
402,2017-01-02,rainy,2,1016
403,2017-01-02,rainy,7,1142
404,2017-01-02,cloudy,5,1234
405,2017-01-02,cloudy,8,957
406,2017-01-02,stormy,5,857
407,2017-01-02,rainy,2,1129
408,2017-01-02,cloudy,5,973
409,2017-01-02,sunny,8,930
410,2017-01-02,cloudy,2,745
411,2017-01-02,rainy,5,1106
412,2017-01-02,rainy,4,939
413,2017-01-02,cloudy,9,783
414,2017-01-02,rainy,9,896
415,2017-01-02,sunny,4,1308
416,2017-01-02,rainy,6,929
417,2017-01-02,sunny,10,947
418,2017-01-02,stormy,5,1039
419,2017-01-02,cloudy,2,758
420,2017-01-02,rainy,3,1185
421,2017-01-02,rainy,10,1177
422,2017-01-02,stormy,3,932
423,2017-01-02,sunny,4,1069
424,2017-01-02,rainy,6,1145
425,2017-01-02,rainy,5,729
426,2017-01-02,stormy,5,1124
427,2017-01-02,rainy,5,1073
428,2017-01-02,cloudy,2,700
429,2017-01-02,stormy,6,1204
430,2017-01-02,cloudy,2,1156
431,2017-01-02,cloudy,-2,825
432,2017-01-02,sunny,4,1289
433,2017-01-02,stormy,4,721
434,2017-01-02,sunny,7,1028
435,2017-01-02,stormy,4,1233
436,2017-01-02,sunny,6,950
437,2017-01-02,rainy,4,1358
438,2017-01-02,cloudy,9,1279
439,2017-01-02,rainy,2,654
440,2017-01-02,cloudy,5,1161
441,2017-01-02,sunny,8,857
442,2017-01-02,rainy,10,1265
443,2017-01-02,sunny,8,913
444,2017-01-02,cloudy,2,592
445,2017-01-02,rainy,-4,1389
446,2017-01-02,cloudy,0,795
447,2017-01-02,cloudy,2,1275
448,2017-01-02,sunny,12,1031
449,2017-01-02,cloudy,4,1026
450,2017-01-02,stormy,7,1048
451,2017-01-02,rainy,2,1213
452,2017-01-02,cloudy,4,1280
453,2017-01-02,stormy,8,961
454,2017-01-02,cloudy,1,1257
455,2017-01-02,rainy,2,724
456,2017-01-02,sunny,6,942
457,2017-01-02,cloudy,0,1088
458,2017-01-02,cloudy,4,1109
459,2017-01-02,cloudy,4,998
460,2017-01-02,rainy,8,958
461,2017-01-02,stormy,7,707
462,2017-01-02,cloudy,6,1136
463,2017-01-02,stormy,0,1157
464,2017-01-02,sunny,5,506
465,2017-01-02,rainy,3,1468
466,2017-01-02,sunny,7,999
467,2017-01-02,rainy,1,715
468,2017-01-02,cloudy,2,1165
469,2017-01-02,sunny,10,751
470,2017-01-02,rainy,6,809
471,2017-01-02,cloudy,3,982
472,2017-01-02,stormy,2,723
473,2017-01-02,sunny,8,1100
474,2017-01-02,stormy,7,928
475,2017-01-02,sunny,8,745
476,2017-01-02,cloudy,4,1452
477,2017-01-02,stormy,0,803
478,2017-01-02,stormy,6,898
479,2017-01-02,cloudy,7,1558
480,2017-01-02,sunny,9,1101
481,2017-01-02,rainy,1,970
482,2017-01-02,rainy,-3,620
483,2017-01-02,rainy,-3,772
484,2017-01-02,sunny,4,1061
485,2017-01-02,rainy,9,1076
486,2017-01-02,sunny,7,773
487,2017-01-02,rainy,6,1346
488,2017-01-02,cloudy,2,876
489,2017-01-02,cloudy,6,1129
490,2017-01-02,stormy,8,928
491,2017-01-02,rainy,9,886
492,2017-01-02,sunny,6,666
493,2017-01-02,cloudy,2,818
494,2017-01-02,rainy,6,1249
495,2017-01-02,stormy,6,489
496,2017-01-02,cloudy,6,1229
497,2017-01-02,rainy,4,1093
498,2017-01-02,cloudy,10,1144
499,2017-01-02,rainy,10,779
500,2017-01-02,cloudy,0,1520
501,2017-01-02,rainy,11,1167
502,2017-01-02,rainy,4,1039
503,2017-01-02,sunny,8,1310
504,2017-01-02,stormy,7,1271
505,2017-01-02,sunny,6,1350
506,2017-01-02,rainy,1,1134
507,2017-01-02,cloudy,5,596
508,2017-01-02,rainy,0,1145
509,2017-01-02,cloudy,3,1203
510,2017-01-02,cloudy,9,921
511,2017-01-02,stormy,3,1111
512,2017-01-02,rainy,-2,974
513,2017-01-02,stormy,5,853
514,2017-01-02,stormy,6,838
515,2017-01-02,sunny,7,1095
516,2017-01-02,sunny,6,1012
517,2017-01-02,rainy,5,1178
518,2017-01-02,rainy,7,1204
519,2017-01-02,sunny,3,1409
520,2017-01-02,sunny,7,970
521,2017-01-02,cloudy,5,1039
522,2017-01-02,cloudy,1,820
523,2017-01-02,sunny,5,1271
524,2017-01-02,stormy,10,951
525,2017-01-02,sunny,3,1541
526,2017-01-02,rainy,4,814
527,2017-01-02,cloudy,9,1367
528,2017-01-02,stormy,1,727
529,2017-01-02,cloudy,9,1146
530,2017-01-02,sunny,9,703
531,2017-01-02,stormy,11,747
532,2017-01-02,stormy,6,565
533,2017-01-02,rainy,7,846
534,2017-01-02,sunny,2,835
535,2017-01-02,cloudy,3,1157
536,2017-01-02,cloudy,3,908
537,2017-01-02,stormy,6,777
538,2017-01-02,cloudy,10,1018
539,2017-01-02,sunny,8,767
540,2017-01-02,stormy,10,897
541,2017-01-02,sunny,9,901
542,2017-01-02,stormy,9,916
543,2017-01-02,sunny,10,1026
544,2017-01-02,rainy,5,904
545,2017-01-02,rainy,0,612
546,2017-01-02,rainy,7,970
547,2017-01-02,cloudy,0,1560
548,2017-01-02,rainy,5,1072
549,2017-01-02,sunny,5,1254
550,2017-01-02,cloudy,5,1341
551,2017-01-02,cloudy,3,1244
552,2017-01-02,cloudy,8,1139
553,2017-01-02,stormy,1,1142
554,2017-01-02,rainy,-1,564
555,2017-01-02,stormy,2,1202
556,2017-01-02,cloudy,5,932
557,2017-01-02,sunny,11,1242
558,2017-01-02,stormy,5,807
559,2017-01-02,sunny,8,1343
560,2017-01-02,sunny,6,1368
561,2017-01-02,sunny,7,924
562,2017-01-02,stormy,5,701
563,2017-01-02,rainy,5,952
564,2017-01-02,sunny,8,904
565,2017-01-02,cloudy,4,966
566,2017-01-02,stormy,4,1026
567,2017-01-02,rainy,3,1042
568,2017-01-02,cloudy,4,1277
569,2017-01-02,stormy,3,871
570,2017-01-02,rainy,-2,800
571,2017-01-02,cloudy,4,1107
572,2017-01-02,rainy,2,1171
573,2017-01-02,rainy,6,769
574,2017-01-02,stormy,4,974
575,2017-01-02,stormy,4,579
576,2017-01-02,sunny,8,1453
577,2017-01-02,cloudy,10,1027
578,2017-01-02,cloudy,11,947
579,2017-01-02,sunny,6,991
580,2017-01-02,sunny,5,1278
581,2017-01-02,rainy,2,909
582,2017-01-02,stormy,4,951
583,2017-01-02,rainy,9,1220
584,2017-01-02,cloudy,7,952
585,2017-01-02,sunny,6,1001
586,2017-01-02,rainy,2,1088
587,2017-01-02,stormy,7,897
588,2017-01-02,sunny,7,829
589,2017-01-02,cloudy,4,405
590,2017-01-02,stormy,6,848
591,2017-01-02,rainy,2,1238
592,2017-01-02,rainy,6,725
593,2017-01-02,stormy,10,1163
594,2017-01-02,sunny,8,881
595,2017-01-02,cloudy,9,1226
596,2017-01-02,cloudy,1,1226
597,2017-01-02,rainy,-5,861
598,2017-01-02,cloudy,8,884
599,2017-01-02,sunny,10,1313
600,2017-01-02,sunny,3,1036
601,2017-01-02,stormy,1,758
602,2017-01-02,stormy,7,998
603,2017-01-02,sunny,10,1069
604,2017-01-02,sunny,4,726
605,2017-01-02,sunny,9,1196
606,2017-01-02,stormy,6,727
607,2017-01-02,cloudy,2,1146
608,2017-01-02,stormy,2,1233
609,2017-01-02,rainy,5,1284
610,2017-01-02,rainy,5,1001
611,2017-01-02,rainy,2,1099
612,2017-01-02,sunny,5,1005
613,2017-01-02,sunny,8,785
614,2017-01-02,sunny,12,1216
615,2017-01-02,rainy,-1,920
616,2017-01-02,sunny,3,911
617,2017-01-02,sunny,7,844
618,2017-01-02,cloudy,4,560
0,2017-01-03,sunny,5,785
1,2017-01-03,sunny,3,921
2,2017-01-03,rainy,3,745
3,2017-01-03,cloudy,6,402
4,2017-01-03,cloudy,3,961
5,2017-01-03,rainy,6,524
6,2017-01-03,cloudy,3,916
7,2017-01-03,rainy,5,569
8,2017-01-03,stormy,8,509
9,2017-01-03,cloudy,5,873
10,2017-01-03,cloudy,1,826
11,2017-01-03,stormy,0,298
12,2017-01-03,sunny,4,749
13,2017-01-03,cloudy,1,424
14,2017-01-03,rainy,8,1139
15,2017-01-03,rainy,8,888
16,2017-01-03,stormy,1,1143
17,2017-01-03,rainy,7,522
18,2017-01-03,stormy,1,815
19,2017-01-03,cloudy,7,750
20,2017-01-03,rainy,7,728
21,2017-01-03,rainy,3,315
22,2017-01-03,sunny,6,903
23,2017-01-03,rainy,3,848
24,2017-01-03,stormy,7,733
25,2017-01-03,stormy,6,459
26,2017-01-03,stormy,7,1018
27,2017-01-03,cloudy,5,991
28,2017-01-03,stormy,1,878
29,2017-01-03,stormy,-2,344
30,2017-01-03,cloudy,2,1109
31,2017-01-03,rainy,-1,656
32,2017-01-03,rainy,10,579
33,2017-01-03,rainy,5,692
34,2017-01-03,rainy,-3,906
35,2017-01-03,cloudy,6,610
36,2017-01-03,cloudy,6,1086
37,2017-01-03,rainy,12,954
38,2017-01-03,sunny,3,780
39,2017-01-03,rainy,0,855
40,2017-01-03,rainy,5,877
41,2017-01-03,stormy,2,969
42,2017-01-03,cloudy,4,1023
43,2017-01-03,cloudy,4,767
44,2017-01-03,stormy,8,673
45,2017-01-03,stormy,4,948
46,2017-01-03,cloudy,2,1061
47,2017-01-03,rainy,8,739
48,2017-01-03,stormy,4,699
49,2017-01-03,stormy,2,678
50,2017-01-03,cloudy,8,990
51,2017-01-03,sunny,10,631
52,2017-01-03,rainy,2,918
53,2017-01-03,stormy,0,632
54,2017-01-03,rainy,5,483
55,2017-01-03,rainy,12,954
56,2017-01-03,rainy,6,558
57,2017-01-03,rainy,3,733
58,2017-01-03,rainy,2,806
59,2017-01-03,stormy,7,856
60,2017-01-03,cloudy,7,653
61,2017-01-03,rainy,5,1413
62,2017-01-03,sunny,0,887
63,2017-01-03,cloudy,8,819
64,2017-01-03,rainy,7,903
65,2017-01-03,stormy,-2,649
66,2017-01-03,stormy,-1,546
67,2017-01-03,stormy,1,532
68,2017-01-03,stormy,4,883
69,2017-01-03,rainy,4,507
70,2017-01-03,cloudy,7,827
71,2017-01-03,stormy,9,980
72,2017-01-03,stormy,3,723
73,2017-01-03,sunny,5,1025
74,2017-01-03,rainy,2,1225
75,2017-01-03,rainy,5,994
76,2017-01-03,stormy,1,633
77,2017-01-03,cloudy,9,984
78,2017-01-03,cloudy,4,946
79,2017-01-03,cloudy,11,840
80,2017-01-03,stormy,7,307
81,2017-01-03,cloudy,4,1194
82,2017-01-03,stormy,8,529
83,2017-01-03,rainy,1,893
84,2017-01-03,rainy,4,640
85,2017-01-03,stormy,5,694
86,2017-01-03,sunny,7,763
87,2017-01-03,cloudy,3,741
88,2017-01-03,stormy,9,928
89,2017-01-03,sunny,6,956
90,2017-01-03,stormy,10,722
91,2017-01-03,stormy,3,527
92,2017-01-03,stormy,9,899
93,2017-01-03,stormy,5,914
94,2017-01-03,rainy,4,724
95,2017-01-03,cloudy,2,966
96,2017-01-03,cloudy,5,655
97,2017-01-03,rainy,5,813
98,2017-01-03,cloudy,8,600
99,2017-01-03,sunny,3,999
100,2017-01-03,stormy,11,844
101,2017-01-03,rainy,10,953
102,2017-01-03,sunny,5,738
103,2017-01-03,cloudy,5,683
104,2017-01-03,sunny,4,713
105,2017-01-03,sunny,7,895
106,2017-01-03,stormy,5,1209
107,2017-01-03,stormy,8,559
108,2017-01-03,rainy,10,761
109,2017-01-03,cloudy,7,1054
110,2017-01-03,cloudy,9,876
111,2017-01-03,cloudy,6,883
112,2017-01-03,stormy,-1,643
113,2017-01-03,rainy,3,783
114,2017-01-03,rainy,6,862
115,2017-01-03,rainy,5,707
116,2017-01-03,sunny,6,678
117,2017-01-03,sunny,0,459
118,2017-01-03,rainy,4,611
119,2017-01-03,stormy,0,927
120,2017-01-03,rainy,7,922
121,2017-01-03,sunny,1,873
122,2017-01-03,cloudy,0,1071
123,2017-01-03,stormy,3,923
124,2017-01-03,stormy,7,676
125,2017-01-03,stormy,-4,888
126,2017-01-03,rainy,2,922
127,2017-01-03,cloudy,3,780
128,2017-01-03,sunny,2,710
129,2017-01-03,sunny,2,978
130,2017-01-03,sunny,3,601
131,2017-01-03,rainy,13,714
132,2017-01-03,sunny,10,957
133,2017-01-03,sunny,1,1132
134,2017-01-03,stormy,-1,533
135,2017-01-03,sunny,3,1101
136,2017-01-03,stormy,12,687
137,2017-01-03,stormy,7,801
138,2017-01-03,stormy,-1,1065
139,2017-01-03,rainy,5,911
140,2017-01-03,stormy,0,985
141,2017-01-03,sunny,1,852
142,2017-01-03,rainy,2,869
143,2017-01-03,stormy,2,1064
144,2017-01-03,cloudy,5,741
145,2017-01-03,stormy,5,598
146,2017-01-03,cloudy,9,904
147,2017-01-03,rainy,5,570
148,2017-01-03,cloudy,8,965
149,2017-01-03,rainy,9,1162
150,2017-01-03,sunny,4,1049
151,2017-01-03,rainy,5,1119
152,2017-01-03,cloudy,5,1226
153,2017-01-03,stormy,4,697
154,2017-01-03,rainy,5,793
155,2017-01-03,cloudy,6,680
156,2017-01-03,rainy,4,703
157,2017-01-03,sunny,5,666
158,2017-01-03,cloudy,8,751
159,2017-01-03,cloudy,7,1276
160,2017-01-03,rainy,8,1043
161,2017-01-03,rainy,4,713
162,2017-01-03,cloudy,6,717
163,2017-01-03,rainy,4,900
164,2017-01-03,rainy,12,866
165,2017-01-03,cloudy,8,769
166,2017-01-03,sunny,9,775
167,2017-01-03,rainy,5,772
168,2017-01-03,sunny,6,831
169,2017-01-03,cloudy,7,672
170,2017-01-03,cloudy,2,728
171,2017-01-03,rainy,1,1088
172,2017-01-03,cloudy,5,687
173,2017-01-03,stormy,8,759
174,2017-01-03,cloudy,4,1290
175,2017-01-03,rainy,3,736
176,2017-01-03,rainy,9,886
177,2017-01-03,rainy,8,986
178,2017-01-03,cloudy,5,621
179,2017-01-03,cloudy,5,691
180,2017-01-03,rainy,12,735
181,2017-01-03,rainy,2,698
182,2017-01-03,sunny,8,834
183,2017-01-03,cloudy,6,634
184,2017-01-03,rainy,1,847
185,2017-01-03,stormy,0,588
186,2017-01-03,cloudy,8,563
187,2017-01-03,rainy,-1,824
188,2017-01-03,rainy,2,662
189,2017-01-03,stormy,7,829
190,2017-01-03,rainy,9,927
191,2017-01-03,cloudy,6,496
192,2017-01-03,cloudy,6,829
193,2017-01-03,rainy,5,714
194,2017-01-03,sunny,4,832
195,2017-01-03,sunny,7,778
196,2017-01-03,cloudy,6,1393
197,2017-01-03,cloudy,2,809
198,2017-01-03,stormy,7,1149
199,2017-01-03,cloudy,8,1175
200,2017-01-03,stormy,6,1094
201,2017-01-03,sunny,2,919
202,2017-01-03,rainy,8,1114
203,2017-01-03,cloudy,5,810
204,2017-01-03,stormy,6,725
205,2017-01-03,stormy,8,838
206,2017-01-03,sunny,4,883
207,2017-01-03,rainy,1,558
208,2017-01-03,rainy,4,744
209,2017-01-03,rainy,11,765
210,2017-01-03,rainy,6,674
211,2017-01-03,rainy,1,470
212,2017-01-03,stormy,6,1053
213,2017-01-03,rainy,4,967
214,2017-01-03,cloudy,9,876
215,2017-01-03,cloudy,5,848
216,2017-01-03,sunny,7,589
217,2017-01-03,stormy,0,669
218,2017-01-03,stormy,1,444
219,2017-01-03,rainy,7,688
220,2017-01-03,cloudy,5,907
221,2017-01-03,stormy,0,759
222,2017-01-03,stormy,10,673
223,2017-01-03,rainy,2,708
224,2017-01-03,rainy,8,474
225,2017-01-03,cloudy,6,1137
226,2017-01-03,cloudy,2,835
227,2017-01-03,cloudy,8,998
228,2017-01-03,stormy,-1,914
229,2017-01-03,stormy,-2,973
230,2017-01-03,rainy,6,555
231,2017-01-03,sunny,2,782
232,2017-01-03,sunny,1,740
233,2017-01-03,cloudy,9,1379
234,2017-01-03,rainy,5,669
235,2017-01-03,rainy,7,512
236,2017-01-03,cloudy,4,982
237,2017-01-03,cloudy,12,1062
238,2017-01-03,rainy,7,1313
239,2017-01-03,cloudy,6,1012
240,2017-01-03,stormy,7,572
241,2017-01-03,rainy,9,579
242,2017-01-03,rainy,4,820
243,2017-01-03,cloudy,7,930
244,2017-01-03,rainy,7,1046
245,2017-01-03,cloudy,8,754
246,2017-01-03,stormy,-2,599
247,2017-01-03,sunny,4,1026
248,2017-01-03,rainy,10,978
249,2017-01-03,rainy,2,726
250,2017-01-03,rainy,5,580
251,2017-01-03,rainy,2,893
252,2017-01-03,sunny,3,605
253,2017-01-03,cloudy,10,650
254,2017-01-03,rainy,7,855
255,2017-01-03,rainy,10,905
256,2017-01-03,stormy,0,926
257,2017-01-03,stormy,9,724
258,2017-01-03,cloudy,4,1141
259,2017-01-03,rainy,0,819
260,2017-01-03,cloudy,10,804
261,2017-01-03,sunny,9,904
262,2017-01-03,rainy,1,568
263,2017-01-03,cloudy,3,1071
264,2017-01-03,rainy,12,915
265,2017-01-03,cloudy,4,374
266,2017-01-03,rainy,11,658
267,2017-01-03,rainy,2,1061
268,2017-01-03,sunny,8,988
269,2017-01-03,sunny,2,862
270,2017-01-03,cloudy,14,863
271,2017-01-03,cloudy,0,947
272,2017-01-03,sunny,9,814
273,2017-01-03,cloudy,6,977
274,2017-01-03,rainy,5,592
275,2017-01-03,cloudy,8,759
276,2017-01-03,cloudy,10,780
277,2017-01-03,rainy,-1,799
278,2017-01-03,rainy,1,920
279,2017-01-03,cloudy,0,647
280,2017-01-03,rainy,2,508
281,2017-01-03,stormy,2,904
282,2017-01-03,rainy,4,756
283,2017-01-03,rainy,8,781
284,2017-01-03,rainy,4,1026
285,2017-01-03,rainy,2,760
286,2017-01-03,cloudy,6,1067
287,2017-01-03,cloudy,2,838
288,2017-01-03,stormy,4,800
289,2017-01-03,rainy,5,1033
290,2017-01-03,stormy,5,582
291,2017-01-03,rainy,2,517
292,2017-01-03,stormy,-1,595
293,2017-01-03,cloudy,11,1249
294,2017-01-03,stormy,3,653
295,2017-01-03,stormy,9,671
296,2017-01-03,rainy,4,991
297,2017-01-03,stormy,11,885
298,2017-01-03,stormy,1,800
299,2017-01-03,cloudy,5,668
300,2017-01-03,cloudy,4,666
301,2017-01-03,cloudy,9,1007
302,2017-01-03,rainy,10,843
303,2017-01-03,cloudy,12,1000
304,2017-01-03,sunny,10,709
305,2017-01-03,rainy,-1,1059
306,2017-01-03,cloudy,11,820
307,2017-01-03,cloudy,9,786
308,2017-01-03,sunny,6,362
309,2017-01-03,sunny,10,892
310,2017-01-03,rainy,-1,669
311,2017-01-03,cloudy,1,635
312,2017-01-03,rainy,2,490
313,2017-01-03,rainy,5,1189
314,2017-01-03,cloudy,8,865
315,2017-01-03,cloudy,7,735
316,2017-01-03,cloudy,5,806
317,2017-01-03,cloudy,2,491
318,2017-01-03,sunny,1,880
319,2017-01-03,rainy,11,682
320,2017-01-03,cloudy,11,773
321,2017-01-03,cloudy,8,990
322,2017-01-03,stormy,10,652
323,2017-01-03,cloudy,4,895
324,2017-01-03,sunny,3,1351
325,2017-01-03,stormy,1,877
326,2017-01-03,cloudy,6,859
327,2017-01-03,stormy,12,722
328,2017-01-03,cloudy,2,832
329,2017-01-03,stormy,-1,964
330,2017-01-03,cloudy,0,745
331,2017-01-03,cloudy,7,745
332,2017-01-03,stormy,5,774
333,2017-01-03,cloudy,3,1277
334,2017-01-03,cloudy,3,821
335,2017-01-03,cloudy,8,804
336,2017-01-03,stormy,7,975
337,2017-01-03,rainy,8,658
338,2017-01-03,cloudy,6,720
339,2017-01-03,cloudy,6,810
340,2017-01-03,cloudy,8,1229
341,2017-01-03,stormy,4,854
342,2017-01-03,stormy,3,643
343,2017-01-03,sunny,9,1030
344,2017-01-03,cloudy,10,526
345,2017-01-03,sunny,8,827
346,2017-01-03,rainy,2,697
347,2017-01-03,cloudy,3,912
348,2017-01-03,rainy,10,744
349,2017-01-03,rainy,7,666
350,2017-01-03,cloudy,2,838
351,2017-01-03,stormy,5,754
352,2017-01-03,rainy,2,449
353,2017-01-03,cloudy,6,1010
